date,last day of the month,dataset type,number of datasets
27/03/2018,0,x-msaccess,1
27/03/2018,0,x-mxd,1
27/03/2018,0,xls,1
27/03/2018,0,owl+xml,1
28/03/2018,0,zip,12273
28/03/2018,0,x-gzip,7323
28/03/2018,0,tsv,7316
28/03/2018,0,pdf,1298
28/03/2018,0,html,1281
28/03/2018,0,xml,1055
28/03/2018,0,vnd.ms-excel,569
28/03/2018,0,csv,506
28/03/2018,0,rdf_xml,191
28/03/2018,0,ms-word,114
28/03/2018,0,sparql,56
28/03/2018,0,n3,49
28/03/2018,0,json,30
28/03/2018,0,rss+xml,16
28/03/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
28/03/2018,0,vnd.ms-powerpoint,10
28/03/2018,0,plain,9
28/03/2018,0,x-qgis,5
28/03/2018,0,rdf,5
28/03/2018,0,tiff,5
28/03/2018,0,x-dbase,5
28/03/2018,0,x-n3,3
28/03/2018,0,x-msaccess,1
28/03/2018,0,x-mxd,1
28/03/2018,0,xls,1
28/03/2018,0,owl+xml,1
29/03/2018,0,zip,12273
29/03/2018,0,x-gzip,7323
29/03/2018,0,tsv,7316
29/03/2018,0,pdf,1298
29/03/2018,0,html,1281
29/03/2018,0,xml,1055
29/03/2018,0,vnd.ms-excel,569
29/03/2018,0,csv,506
29/03/2018,0,rdf_xml,191
29/03/2018,0,ms-word,114
29/03/2018,0,sparql,56
29/03/2018,0,n3,49
29/03/2018,0,json,30
29/03/2018,0,rss+xml,16
29/03/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
29/03/2018,0,vnd.ms-powerpoint,10
29/03/2018,0,plain,9
29/03/2018,0,x-qgis,5
29/03/2018,0,rdf,5
29/03/2018,0,tiff,5
29/03/2018,0,x-dbase,5
29/03/2018,0,x-n3,3
29/03/2018,0,x-msaccess,1
29/03/2018,0,x-mxd,1
29/03/2018,0,xls,1
29/03/2018,0,owl+xml,1
30/03/2018,0,zip,12273
30/03/2018,0,x-gzip,7323
30/03/2018,0,tsv,7316
30/03/2018,0,pdf,1298
30/03/2018,0,html,1281
30/03/2018,0,xml,1055
30/03/2018,0,vnd.ms-excel,569
30/03/2018,0,csv,506
30/03/2018,0,rdf_xml,191
30/03/2018,0,ms-word,114
30/03/2018,0,sparql,56
30/03/2018,0,n3,49
30/03/2018,0,json,30
30/03/2018,0,rss+xml,16
30/03/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
30/03/2018,0,vnd.ms-powerpoint,10
30/03/2018,0,plain,9
30/03/2018,0,x-qgis,5
30/03/2018,0,rdf,5
30/03/2018,0,tiff,5
30/03/2018,0,x-dbase,5
30/03/2018,0,x-n3,3
30/03/2018,0,x-msaccess,1
30/03/2018,0,x-mxd,1
30/03/2018,0,xls,1
30/03/2018,0,owl+xml,1
31/03/2018,1,zip,12273
31/03/2018,1,x-gzip,7323
31/03/2018,1,tsv,7316
31/03/2018,1,pdf,1298
31/03/2018,1,html,1281
31/03/2018,1,xml,1055
31/03/2018,1,vnd.ms-excel,569
31/03/2018,1,csv,506
31/03/2018,1,rdf_xml,191
31/03/2018,1,ms-word,114
31/03/2018,1,sparql,56
31/03/2018,1,n3,49
31/03/2018,1,json,30
31/03/2018,1,rss+xml,16
31/03/2018,1,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
31/03/2018,1,vnd.ms-powerpoint,10
31/03/2018,1,plain,9
31/03/2018,1,x-qgis,5
31/03/2018,1,rdf,5
31/03/2018,1,tiff,5
31/03/2018,1,x-dbase,5
31/03/2018,1,x-n3,3
31/03/2018,1,x-msaccess,1
31/03/2018,1,x-mxd,1
31/03/2018,1,xls,1
31/03/2018,1,owl+xml,1
01/04/2018,0,zip,12273
01/04/2018,0,x-gzip,7323
01/04/2018,0,tsv,7316
01/04/2018,0,pdf,1298
01/04/2018,0,html,1281
01/04/2018,0,xml,1055
01/04/2018,0,vnd.ms-excel,569
01/04/2018,0,csv,506
01/04/2018,0,rdf_xml,191
01/04/2018,0,ms-word,114
01/04/2018,0,sparql,56
01/04/2018,0,n3,49
01/04/2018,0,json,30
01/04/2018,0,rss+xml,16
01/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
01/04/2018,0,vnd.ms-powerpoint,10
01/04/2018,0,plain,9
01/04/2018,0,x-qgis,5
01/04/2018,0,rdf,5
01/04/2018,0,tiff,5
01/04/2018,0,x-dbase,5
01/04/2018,0,x-n3,3
01/04/2018,0,x-msaccess,1
01/04/2018,0,x-mxd,1
01/04/2018,0,xls,1
01/04/2018,0,owl+xml,1
02/04/2018,0,zip,12273
02/04/2018,0,x-gzip,7323
02/04/2018,0,tsv,7316
02/04/2018,0,pdf,1298
02/04/2018,0,html,1281
02/04/2018,0,xml,1055
02/04/2018,0,vnd.ms-excel,569
02/04/2018,0,csv,506
02/04/2018,0,rdf_xml,191
02/04/2018,0,ms-word,114
02/04/2018,0,sparql,56
02/04/2018,0,n3,49
02/04/2018,0,json,30
02/04/2018,0,rss+xml,16
02/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
02/04/2018,0,vnd.ms-powerpoint,10
02/04/2018,0,plain,9
02/04/2018,0,x-qgis,5
02/04/2018,0,rdf,5
02/04/2018,0,tiff,5
02/04/2018,0,x-dbase,5
02/04/2018,0,x-n3,3
02/04/2018,0,x-msaccess,1
02/04/2018,0,x-mxd,1
02/04/2018,0,xls,1
02/04/2018,0,owl+xml,1
03/04/2018,0,zip,12273
03/04/2018,0,x-gzip,7323
03/04/2018,0,tsv,7316
03/04/2018,0,pdf,1298
03/04/2018,0,html,1281
03/04/2018,0,xml,1055
03/04/2018,0,vnd.ms-excel,569
03/04/2018,0,csv,506
03/04/2018,0,rdf_xml,191
03/04/2018,0,ms-word,114
03/04/2018,0,sparql,56
03/04/2018,0,n3,49
03/04/2018,0,json,30
03/04/2018,0,rss+xml,16
03/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
03/04/2018,0,vnd.ms-powerpoint,10
03/04/2018,0,plain,9
03/04/2018,0,x-qgis,5
03/04/2018,0,rdf,5
03/04/2018,0,tiff,5
03/04/2018,0,x-dbase,5
03/04/2018,0,x-n3,3
03/04/2018,0,x-msaccess,1
03/04/2018,0,x-mxd,1
03/04/2018,0,xls,1
03/04/2018,0,owl+xml,1
04/04/2018,0,zip,12279
04/04/2018,0,x-gzip,7329
04/04/2018,0,tsv,7322
04/04/2018,0,pdf,1298
04/04/2018,0,html,1281
04/04/2018,0,xml,1055
04/04/2018,0,vnd.ms-excel,569
04/04/2018,0,csv,506
04/04/2018,0,rdf_xml,191
04/04/2018,0,ms-word,114
04/04/2018,0,sparql,56
04/04/2018,0,n3,49
04/04/2018,0,json,30
04/04/2018,0,rss+xml,16
04/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
04/04/2018,0,vnd.ms-powerpoint,10
04/04/2018,0,plain,9
04/04/2018,0,x-qgis,5
04/04/2018,0,rdf,5
04/04/2018,0,tiff,5
04/04/2018,0,x-dbase,5
04/04/2018,0,x-n3,3
04/04/2018,0,x-msaccess,1
04/04/2018,0,x-mxd,1
04/04/2018,0,xls,1
04/04/2018,0,owl+xml,1
05/04/2018,0,zip,12289
05/04/2018,0,x-gzip,7327
05/04/2018,0,tsv,7320
05/04/2018,0,pdf,1298
05/04/2018,0,html,1281
05/04/2018,0,xml,1055
05/04/2018,0,vnd.ms-excel,569
05/04/2018,0,csv,506
05/04/2018,0,rdf_xml,191
05/04/2018,0,ms-word,114
05/04/2018,0,sparql,56
05/04/2018,0,n3,49
05/04/2018,0,json,30
05/04/2018,0,rss+xml,16
05/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
05/04/2018,0,vnd.ms-powerpoint,10
05/04/2018,0,plain,9
05/04/2018,0,x-qgis,5
05/04/2018,0,rdf,5
05/04/2018,0,tiff,5
05/04/2018,0,x-dbase,5
05/04/2018,0,x-n3,3
05/04/2018,0,x-msaccess,1
05/04/2018,0,x-mxd,1
05/04/2018,0,xls,1
05/04/2018,0,owl+xml,1
06/04/2018,0,zip,12289
06/04/2018,0,x-gzip,7327
06/04/2018,0,tsv,7320
06/04/2018,0,pdf,1298
06/04/2018,0,html,1281
06/04/2018,0,xml,1055
06/04/2018,0,vnd.ms-excel,569
06/04/2018,0,csv,506
06/04/2018,0,rdf_xml,191
06/04/2018,0,ms-word,114
06/04/2018,0,sparql,56
06/04/2018,0,n3,49
06/04/2018,0,json,30
06/04/2018,0,rss+xml,16
06/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
06/04/2018,0,vnd.ms-powerpoint,10
06/04/2018,0,plain,9
06/04/2018,0,x-qgis,5
06/04/2018,0,rdf,5
06/04/2018,0,tiff,5
06/04/2018,0,x-dbase,5
06/04/2018,0,x-n3,3
06/04/2018,0,x-msaccess,1
06/04/2018,0,x-mxd,1
06/04/2018,0,xls,1
06/04/2018,0,owl+xml,1
07/04/2018,0,zip,12289
07/04/2018,0,x-gzip,7327
07/04/2018,0,tsv,7320
07/04/2018,0,pdf,1298
07/04/2018,0,html,1281
07/04/2018,0,xml,1055
07/04/2018,0,vnd.ms-excel,569
07/04/2018,0,csv,506
07/04/2018,0,rdf_xml,191
07/04/2018,0,ms-word,114
07/04/2018,0,sparql,56
07/04/2018,0,n3,49
07/04/2018,0,json,30
07/04/2018,0,rss+xml,16
07/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
07/04/2018,0,vnd.ms-powerpoint,10
07/04/2018,0,plain,9
07/04/2018,0,x-qgis,5
07/04/2018,0,rdf,5
07/04/2018,0,tiff,5
07/04/2018,0,x-dbase,5
07/04/2018,0,x-n3,3
07/04/2018,0,x-msaccess,1
07/04/2018,0,x-mxd,1
07/04/2018,0,xls,1
07/04/2018,0,owl+xml,1
08/04/2018,0,zip,12289
08/04/2018,0,x-gzip,7327
08/04/2018,0,tsv,7320
08/04/2018,0,pdf,1298
08/04/2018,0,html,1281
08/04/2018,0,xml,1055
08/04/2018,0,vnd.ms-excel,569
08/04/2018,0,csv,506
08/04/2018,0,rdf_xml,191
08/04/2018,0,ms-word,114
08/04/2018,0,sparql,56
08/04/2018,0,n3,49
08/04/2018,0,json,30
08/04/2018,0,rss+xml,16
08/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
08/04/2018,0,vnd.ms-powerpoint,10
08/04/2018,0,plain,9
08/04/2018,0,x-qgis,5
08/04/2018,0,rdf,5
08/04/2018,0,tiff,5
08/04/2018,0,x-dbase,5
08/04/2018,0,x-n3,3
08/04/2018,0,x-msaccess,1
08/04/2018,0,x-mxd,1
08/04/2018,0,xls,1
08/04/2018,0,owl+xml,1
09/04/2018,0,zip,12289
09/04/2018,0,x-gzip,7327
09/04/2018,0,tsv,7320
09/04/2018,0,pdf,1298
09/04/2018,0,html,1281
09/04/2018,0,xml,1055
09/04/2018,0,vnd.ms-excel,569
09/04/2018,0,csv,506
09/04/2018,0,rdf_xml,191
09/04/2018,0,ms-word,114
09/04/2018,0,sparql,56
09/04/2018,0,n3,49
09/04/2018,0,json,30
09/04/2018,0,rss+xml,16
09/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
09/04/2018,0,vnd.ms-powerpoint,10
09/04/2018,0,plain,9
09/04/2018,0,x-qgis,5
09/04/2018,0,rdf,5
09/04/2018,0,tiff,5
09/04/2018,0,x-dbase,5
09/04/2018,0,x-n3,3
09/04/2018,0,x-msaccess,1
09/04/2018,0,x-mxd,1
09/04/2018,0,xls,1
09/04/2018,0,owl+xml,1
10/04/2018,0,zip,12289
10/04/2018,0,x-gzip,7327
10/04/2018,0,tsv,7320
10/04/2018,0,pdf,1298
10/04/2018,0,html,1281
10/04/2018,0,xml,1055
10/04/2018,0,vnd.ms-excel,569
10/04/2018,0,csv,506
10/04/2018,0,rdf_xml,191
10/04/2018,0,ms-word,114
10/04/2018,0,sparql,56
10/04/2018,0,n3,49
10/04/2018,0,json,30
10/04/2018,0,rss+xml,16
10/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
10/04/2018,0,vnd.ms-powerpoint,10
10/04/2018,0,plain,9
10/04/2018,0,x-qgis,5
10/04/2018,0,rdf,5
10/04/2018,0,tiff,5
10/04/2018,0,x-dbase,5
10/04/2018,0,x-n3,3
10/04/2018,0,x-msaccess,1
10/04/2018,0,x-mxd,1
10/04/2018,0,xls,1
10/04/2018,0,owl+xml,1
11/04/2018,0,zip,12292
11/04/2018,0,x-gzip,7330
11/04/2018,0,tsv,7323
11/04/2018,0,pdf,1298
11/04/2018,0,html,1281
11/04/2018,0,xml,1055
11/04/2018,0,vnd.ms-excel,569
11/04/2018,0,csv,506
11/04/2018,0,rdf_xml,191
11/04/2018,0,ms-word,114
11/04/2018,0,sparql,56
11/04/2018,0,n3,49
11/04/2018,0,json,30
11/04/2018,0,rss+xml,16
11/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
11/04/2018,0,vnd.ms-powerpoint,10
11/04/2018,0,plain,9
11/04/2018,0,x-qgis,5
11/04/2018,0,rdf,5
11/04/2018,0,tiff,5
11/04/2018,0,x-dbase,5
11/04/2018,0,x-n3,3
11/04/2018,0,x-msaccess,1
11/04/2018,0,x-mxd,1
11/04/2018,0,xls,1
11/04/2018,0,owl+xml,1
12/04/2018,0,zip,12292
12/04/2018,0,x-gzip,7330
12/04/2018,0,tsv,7323
12/04/2018,0,pdf,1298
12/04/2018,0,html,1281
12/04/2018,0,xml,1055
12/04/2018,0,vnd.ms-excel,569
12/04/2018,0,csv,506
12/04/2018,0,rdf_xml,191
12/04/2018,0,ms-word,114
12/04/2018,0,sparql,56
12/04/2018,0,n3,49
12/04/2018,0,json,30
12/04/2018,0,rss+xml,16
12/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,12
12/04/2018,0,vnd.ms-powerpoint,10
12/04/2018,0,plain,9
12/04/2018,0,x-qgis,5
12/04/2018,0,rdf,5
12/04/2018,0,tiff,5
12/04/2018,0,x-dbase,5
12/04/2018,0,x-n3,3
12/04/2018,0,x-msaccess,1
12/04/2018,0,x-mxd,1
12/04/2018,0,xls,1
12/04/2018,0,owl+xml,1
13/04/2018,0,zip,12291
13/04/2018,0,x-gzip,7329
13/04/2018,0,tsv,7322
13/04/2018,0,pdf,1298
13/04/2018,0,html,1281
13/04/2018,0,xml,1055
13/04/2018,0,vnd.ms-excel,569
13/04/2018,0,csv,506
13/04/2018,0,rdf_xml,191
13/04/2018,0,ms-word,114
13/04/2018,0,sparql,56
13/04/2018,0,n3,49
13/04/2018,0,json,30
13/04/2018,0,rss+xml,16
13/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,12
13/04/2018,0,vnd.ms-powerpoint,10
13/04/2018,0,plain,9
13/04/2018,0,x-qgis,5
13/04/2018,0,rdf,5
13/04/2018,0,tiff,5
13/04/2018,0,x-dbase,5
13/04/2018,0,x-n3,3
13/04/2018,0,x-msaccess,1
13/04/2018,0,x-mxd,1
13/04/2018,0,xls,1
13/04/2018,0,owl+xml,1
14/04/2018,0,zip,12291
14/04/2018,0,x-gzip,7329
14/04/2018,0,tsv,7322
14/04/2018,0,pdf,1298
14/04/2018,0,html,1281
14/04/2018,0,xml,1055
14/04/2018,0,vnd.ms-excel,571
14/04/2018,0,csv,506
14/04/2018,0,rdf_xml,191
14/04/2018,0,ms-word,114
14/04/2018,0,sparql,56
14/04/2018,0,n3,49
14/04/2018,0,json,30
14/04/2018,0,rss+xml,16
14/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,12
14/04/2018,0,vnd.ms-powerpoint,10
14/04/2018,0,plain,9
14/04/2018,0,x-qgis,5
14/04/2018,0,rdf,5
14/04/2018,0,tiff,5
14/04/2018,0,x-dbase,5
14/04/2018,0,x-n3,3
14/04/2018,0,x-msaccess,1
14/04/2018,0,x-mxd,1
14/04/2018,0,xls,1
14/04/2018,0,owl+xml,1
15/04/2018,0,zip,12291
15/04/2018,0,x-gzip,7329
15/04/2018,0,tsv,7322
15/04/2018,0,pdf,1298
15/04/2018,0,html,1281
15/04/2018,0,xml,1055
15/04/2018,0,vnd.ms-excel,571
15/04/2018,0,csv,506
15/04/2018,0,rdf_xml,191
15/04/2018,0,ms-word,114
15/04/2018,0,sparql,56
15/04/2018,0,n3,49
15/04/2018,0,json,30
15/04/2018,0,rss+xml,16
15/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,12
15/04/2018,0,vnd.ms-powerpoint,10
15/04/2018,0,plain,9
15/04/2018,0,x-qgis,5
15/04/2018,0,rdf,5
15/04/2018,0,tiff,5
15/04/2018,0,x-dbase,5
15/04/2018,0,x-n3,3
15/04/2018,0,x-msaccess,1
15/04/2018,0,x-mxd,1
15/04/2018,0,xls,1
15/04/2018,0,owl+xml,1
16/04/2018,0,zip,12291
16/04/2018,0,x-gzip,7329
16/04/2018,0,tsv,7322
16/04/2018,0,pdf,1298
16/04/2018,0,html,1281
16/04/2018,0,xml,1055
16/04/2018,0,vnd.ms-excel,571
16/04/2018,0,csv,506
16/04/2018,0,rdf_xml,191
16/04/2018,0,ms-word,114
16/04/2018,0,sparql,56
16/04/2018,0,n3,49
16/04/2018,0,json,30
16/04/2018,0,rss+xml,16
16/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,12
16/04/2018,0,vnd.ms-powerpoint,10
16/04/2018,0,plain,9
16/04/2018,0,x-qgis,5
16/04/2018,0,rdf,5
16/04/2018,0,tiff,5
16/04/2018,0,x-dbase,5
16/04/2018,0,x-n3,3
16/04/2018,0,x-msaccess,1
16/04/2018,0,x-mxd,1
16/04/2018,0,xls,1
16/04/2018,0,owl+xml,1
17/04/2018,0,zip,12296
17/04/2018,0,x-gzip,7327
17/04/2018,0,tsv,7320
17/04/2018,0,pdf,1298
17/04/2018,0,html,1281
17/04/2018,0,xml,1055
17/04/2018,0,vnd.ms-excel,570
17/04/2018,0,csv,506
17/04/2018,0,rdf_xml,191
17/04/2018,0,ms-word,114
17/04/2018,0,sparql,56
17/04/2018,0,n3,49
17/04/2018,0,json,30
17/04/2018,0,rss+xml,16
17/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,14
17/04/2018,0,vnd.ms-powerpoint,10
17/04/2018,0,plain,9
17/04/2018,0,x-qgis,5
17/04/2018,0,rdf,5
17/04/2018,0,tiff,5
17/04/2018,0,x-dbase,5
17/04/2018,0,x-n3,3
17/04/2018,0,x-msaccess,1
17/04/2018,0,x-mxd,1
17/04/2018,0,xls,1
17/04/2018,0,owl+xml,1
18/04/2018,0,zip,12306
18/04/2018,0,x-gzip,7332
18/04/2018,0,tsv,7325
18/04/2018,0,pdf,1298
18/04/2018,0,html,1281
18/04/2018,0,xml,1055
18/04/2018,0,vnd.ms-excel,571
18/04/2018,0,csv,506
18/04/2018,0,rdf_xml,191
18/04/2018,0,ms-word,114
18/04/2018,0,sparql,56
18/04/2018,0,n3,49
18/04/2018,0,json,30
18/04/2018,0,rss+xml,16
18/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
18/04/2018,0,vnd.ms-powerpoint,10
18/04/2018,0,plain,9
18/04/2018,0,x-qgis,5
18/04/2018,0,rdf,5
18/04/2018,0,tiff,5
18/04/2018,0,x-dbase,5
18/04/2018,0,x-n3,3
18/04/2018,0,x-msaccess,1
18/04/2018,0,x-mxd,1
18/04/2018,0,xls,1
18/04/2018,0,owl+xml,1
19/04/2018,0,zip,12305
19/04/2018,0,x-gzip,7331
19/04/2018,0,tsv,7324
19/04/2018,0,pdf,1298
19/04/2018,0,html,1281
19/04/2018,0,xml,1055
19/04/2018,0,vnd.ms-excel,571
19/04/2018,0,csv,506
19/04/2018,0,rdf_xml,191
19/04/2018,0,ms-word,114
19/04/2018,0,sparql,56
19/04/2018,0,n3,49
19/04/2018,0,json,30
19/04/2018,0,rss+xml,16
19/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
19/04/2018,0,vnd.ms-powerpoint,10
19/04/2018,0,plain,9
19/04/2018,0,x-qgis,5
19/04/2018,0,rdf,5
19/04/2018,0,tiff,5
19/04/2018,0,x-dbase,5
19/04/2018,0,x-n3,3
19/04/2018,0,x-msaccess,1
19/04/2018,0,x-mxd,1
19/04/2018,0,xls,1
19/04/2018,0,owl+xml,1
20/04/2018,0,zip,12306
20/04/2018,0,x-gzip,7328
20/04/2018,0,tsv,7321
20/04/2018,0,pdf,1299
20/04/2018,0,html,1281
20/04/2018,0,xml,1055
20/04/2018,0,vnd.ms-excel,572
20/04/2018,0,csv,506
20/04/2018,0,rdf_xml,191
20/04/2018,0,ms-word,114
20/04/2018,0,sparql,56
20/04/2018,0,n3,49
20/04/2018,0,json,30
20/04/2018,0,rss+xml,16
20/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
20/04/2018,0,vnd.ms-powerpoint,10
20/04/2018,0,plain,9
20/04/2018,0,x-qgis,5
20/04/2018,0,rdf,5
20/04/2018,0,tiff,5
20/04/2018,0,x-dbase,5
20/04/2018,0,x-n3,3
20/04/2018,0,x-msaccess,1
20/04/2018,0,x-mxd,1
20/04/2018,0,xls,1
20/04/2018,0,owl+xml,1
21/04/2018,0,zip,12305
21/04/2018,0,x-gzip,7327
21/04/2018,0,tsv,7320
21/04/2018,0,pdf,1299
21/04/2018,0,html,1281
21/04/2018,0,xml,1055
21/04/2018,0,vnd.ms-excel,572
21/04/2018,0,csv,506
21/04/2018,0,rdf_xml,191
21/04/2018,0,ms-word,114
21/04/2018,0,sparql,56
21/04/2018,0,n3,49
21/04/2018,0,json,30
21/04/2018,0,rss+xml,16
21/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
21/04/2018,0,vnd.ms-powerpoint,10
21/04/2018,0,plain,9
21/04/2018,0,x-qgis,5
21/04/2018,0,rdf,5
21/04/2018,0,tiff,5
21/04/2018,0,x-dbase,5
21/04/2018,0,x-n3,3
21/04/2018,0,x-msaccess,1
21/04/2018,0,x-mxd,1
21/04/2018,0,xls,1
21/04/2018,0,owl+xml,1
22/04/2018,0,zip,12306
22/04/2018,0,x-gzip,7328
22/04/2018,0,tsv,7321
22/04/2018,0,pdf,1299
22/04/2018,0,html,1281
22/04/2018,0,xml,1055
22/04/2018,0,vnd.ms-excel,572
22/04/2018,0,csv,506
22/04/2018,0,rdf_xml,191
22/04/2018,0,ms-word,114
22/04/2018,0,sparql,56
22/04/2018,0,n3,49
22/04/2018,0,json,30
22/04/2018,0,rss+xml,16
22/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
22/04/2018,0,vnd.ms-powerpoint,10
22/04/2018,0,plain,9
22/04/2018,0,x-qgis,5
22/04/2018,0,rdf,5
22/04/2018,0,tiff,5
22/04/2018,0,x-dbase,5
22/04/2018,0,x-n3,3
22/04/2018,0,x-msaccess,1
22/04/2018,0,x-mxd,1
22/04/2018,0,xls,1
22/04/2018,0,owl+xml,1
23/04/2018,0,zip,12306
23/04/2018,0,x-gzip,7328
23/04/2018,0,tsv,7321
23/04/2018,0,pdf,1299
23/04/2018,0,html,1281
23/04/2018,0,xml,1055
23/04/2018,0,vnd.ms-excel,572
23/04/2018,0,csv,506
23/04/2018,0,rdf_xml,191
23/04/2018,0,ms-word,114
23/04/2018,0,sparql,56
23/04/2018,0,n3,49
23/04/2018,0,json,30
23/04/2018,0,rss+xml,16
23/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,13
23/04/2018,0,vnd.ms-powerpoint,10
23/04/2018,0,plain,9
23/04/2018,0,x-qgis,5
23/04/2018,0,rdf,5
23/04/2018,0,tiff,5
23/04/2018,0,x-dbase,5
23/04/2018,0,x-n3,3
23/04/2018,0,x-msaccess,1
23/04/2018,0,x-mxd,1
23/04/2018,0,xls,1
23/04/2018,0,owl+xml,1
24/04/2018,0,zip,12306
24/04/2018,0,x-gzip,7328
24/04/2018,0,tsv,7321
24/04/2018,0,pdf,1299
24/04/2018,0,html,1281
24/04/2018,0,xml,1055
24/04/2018,0,vnd.ms-excel,571
24/04/2018,0,csv,506
24/04/2018,0,rdf_xml,191
24/04/2018,0,ms-word,114
24/04/2018,0,sparql,56
24/04/2018,0,n3,49
24/04/2018,0,json,30
24/04/2018,0,rss+xml,16
24/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,14
24/04/2018,0,vnd.ms-powerpoint,10
24/04/2018,0,plain,9
24/04/2018,0,x-qgis,5
24/04/2018,0,rdf,5
24/04/2018,0,tiff,5
24/04/2018,0,x-dbase,5
24/04/2018,0,x-n3,3
24/04/2018,0,x-msaccess,1
24/04/2018,0,x-mxd,1
24/04/2018,0,xls,1
24/04/2018,0,owl+xml,1
25/04/2018,0,zip,12306
25/04/2018,0,x-gzip,7328
25/04/2018,0,tsv,7321
25/04/2018,0,pdf,1299
25/04/2018,0,html,1281
25/04/2018,0,xml,1055
25/04/2018,0,vnd.ms-excel,571
25/04/2018,0,csv,506
25/04/2018,0,rdf_xml,191
25/04/2018,0,ms-word,114
25/04/2018,0,sparql,56
25/04/2018,0,n3,49
25/04/2018,0,json,30
25/04/2018,0,rss+xml,16
25/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,14
25/04/2018,0,vnd.ms-powerpoint,10
25/04/2018,0,plain,9
25/04/2018,0,x-qgis,5
25/04/2018,0,rdf,5
25/04/2018,0,tiff,5
25/04/2018,0,x-dbase,5
25/04/2018,0,x-n3,3
25/04/2018,0,x-msaccess,1
25/04/2018,0,x-mxd,1
25/04/2018,0,xls,1
25/04/2018,0,owl+xml,1
26/04/2018,0,zip,12324
26/04/2018,0,x-gzip,7346
26/04/2018,0,tsv,7339
26/04/2018,0,pdf,1299
26/04/2018,0,html,1281
26/04/2018,0,xml,1055
26/04/2018,0,vnd.ms-excel,571
26/04/2018,0,csv,506
26/04/2018,0,rdf_xml,191
26/04/2018,0,ms-word,114
26/04/2018,0,sparql,56
26/04/2018,0,n3,49
26/04/2018,0,json,30
26/04/2018,0,rss+xml,16
26/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,14
26/04/2018,0,vnd.ms-powerpoint,10
26/04/2018,0,plain,9
26/04/2018,0,x-qgis,5
26/04/2018,0,rdf,5
26/04/2018,0,tiff,5
26/04/2018,0,x-dbase,5
26/04/2018,0,x-n3,3
26/04/2018,0,x-msaccess,1
26/04/2018,0,x-mxd,1
26/04/2018,0,xls,1
26/04/2018,0,owl+xml,1
27/04/2018,0,zip,12334
27/04/2018,0,x-gzip,7350
27/04/2018,0,tsv,7343
27/04/2018,0,pdf,1299
27/04/2018,0,html,1281
27/04/2018,0,xml,1055
27/04/2018,0,vnd.ms-excel,571
27/04/2018,0,csv,506
27/04/2018,0,rdf_xml,191
27/04/2018,0,ms-word,114
27/04/2018,0,sparql,56
27/04/2018,0,n3,49
27/04/2018,0,json,30
27/04/2018,0,rss+xml,16
27/04/2018,0,vnd.openxmlformats-officedocument.spreadsheetml.sheet,14
27/04/2018,0,vnd.ms-powerpoint,10
27/04/2018,0,plain,9
27/04/2018,0,x-qgis,5
27/04/2018,0,rdf,5
27/04/2018,0,tiff,5
27/04/2018,0,x-dbase,5
27/04/2018,0,x-n3,3
27/04/2018,0,x-msaccess,1
27/04/2018,0,x-mxd,1
27/04/2018,0,xls,1
27/04/2018,0,owl+xml,1
28/04/2018,0,zip,12343
28/04/2018,0,x-gzip,7355
28/04/2018,0,tsv,7348
28/04/2018,0,pdf,1301
28/04/2018,0,html,1279
28/04/2018,0,xml,1056
28/04/2018,0,vnd.ms-excel,571
